text,greeting,track_order,find_by_email,check_return,return_order
"I’ll give my email, can you start a return now",0,0,1,0,1
"I’ll give my email, can you start a return please",0,0,1,0,1
Find my order using email and help me return it now,0,0,1,0,1
Return the item linked to my email.,0,0,1,0,1
Return the item linked to my email please,0,0,1,0,1
Return the item linked to my email please,0,0,1,0,1
Find my order using email and help me return it please,0,0,1,0,1
Return the item linked to my email asap,0,0,1,0,1
Use email to find the order and initiate return now,0,0,1,0,1
Search my order with email and return it now,0,0,1,0,1
Find my order using email and help me return it please,0,0,1,0,1
"I’ll give my email, can you start a return now",0,0,1,0,1
Return the item linked to my email asap,0,0,1,0,1
Use email to find the order and initiate return please,0,0,1,0,1
"I’ll give my email, can you start a return",0,0,1,0,1
"I’ll give my email, can you start a return asap",0,0,1,0,1
Search my order with email and return it.,0,0,1,0,1
Return the item linked to my email asap,0,0,1,0,1
Search my order with email and return it please,0,0,1,0,1
Use email to find the order and initiate return asap,0,0,1,0,1
Return the item linked to my email,0,0,1,0,1
Search my order with email and return it please,0,0,1,0,1
Find my order using email and help me return it please,0,0,1,0,1
Search my order with email and return it please,0,0,1,0,1
Use email to find the order and initiate return asap,0,0,1,0,1
Use email to find the order and initiate return,0,0,1,0,1
Use email to find the order and initiate return.,0,0,1,0,1
Return the item linked to my email now,0,0,1,0,1
Return the item linked to my email,0,0,1,0,1
Find my order using email and help me return it asap,0,0,1,0,1
Use email to find the order and initiate return now,0,0,1,0,1
Find my order using email and help me return it.,0,0,1,0,1
Return the item linked to my email asap,0,0,1,0,1
"I’ll give my email, can you start a return asap",0,0,1,0,1
Use email to find the order and initiate return please,0,0,1,0,1
"I’ll give my email, can you start a return please",0,0,1,0,1
Search my order with email and return it!,0,0,1,0,1
"I’ll give my email, can you start a return asap",0,0,1,0,1
"I’ll give my email, can you start a return.",0,0,1,0,1
What's up?!,1,0,0,0,0
Hey team!!,1,0,0,0,0
"Hi, what can you do?",1,0,0,0,0
"Heya, what can you do?",1,0,0,0,0
Hello!,1,0,0,0,0
Sup?,1,0,0,0,0
Good morning!,1,0,0,0,0
"What's up?, I need assistance.",1,0,0,0,0
"Howdy, how can I help?",1,0,0,0,0
Greetings!,1,0,0,0,0
Good morning there!,1,0,0,0,0
"Good evening, I need assistance.",1,0,0,0,0
What's up?,1,0,0,0,0
"Sup?, what can you do?",1,0,0,0,0
Howdy!,1,0,0,0,0
"Heya, I need assistance.",1,0,0,0,0
"Good evening, what can you do?",1,0,0,0,0
Yo!!,1,0,0,0,0
Good evening,1,0,0,0,0
"Good evening, what can you do?",1,0,0,0,0
"Sup?, what can you do?",1,0,0,0,0
"Howdy, what can you do?",1,0,0,0,0
"Howdy, I need assistance.",1,0,0,0,0
"Good evening, I need assistance.",1,0,0,0,0
"Yo!, how can I help?",1,0,0,0,0
Sup?,1,0,0,0,0
"Hey, I need assistance.",1,0,0,0,0
Hi there! there!,1,0,0,0,0
"Heya, I need assistance.",1,0,0,0,0
"Sup?, what can you do?",1,0,0,0,0
"Hi, what can you do?",1,0,0,0,0
"Hey team!, how can I help?",1,0,0,0,0
What's up?,1,0,0,0,0
Hey team!!,1,0,0,0,0
"Greetings, how can I help?",1,0,0,0,0
What's up? there!,1,0,0,0,0
Good day!!,1,0,0,0,0
Greetings!,1,0,0,0,0
Sup?!,1,0,0,0,0
"Hello, what can you do?",1,0,0,0,0
Sup? there!,1,0,0,0,0
"Morning!, how can I help?",1,0,0,0,0
"Hey team!, how can I help?",1,0,0,0,0
Hi!,1,0,0,0,0
Howdy there!,1,0,0,0,0
Howdy!,1,0,0,0,0
Good morning there!,1,0,0,0,0
"Hi there!, what can you do?",1,0,0,0,0
"Greetings, how can I help?",1,0,0,0,0
Hi,1,0,0,0,0
Heya there!,1,0,0,0,0
"Good day!, what can you do?",1,0,0,0,0
Hi there!,1,0,0,0,0
Good morning!,1,0,0,0,0
"Good morning, how can I help?",1,0,0,0,0
Hey!,1,0,0,0,0
Hi,1,0,0,0,0
"Hey, what can you do?",1,0,0,0,0
Sup?!,1,0,0,0,0
"Hi there!, how can I help?",1,0,0,0,0
Sup?!,1,0,0,0,0
Howdy there!,1,0,0,0,0
"Sup?, I need assistance.",1,0,0,0,0
Hi,1,0,0,0,0
"Hello, how can I help?",1,0,0,0,0
"Hello, how can I help?",1,0,0,0,0
"Howdy, how can I help?",1,0,0,0,0
"Greetings, I need assistance.",1,0,0,0,0
Good day! there!,1,0,0,0,0
Howdy!,1,0,0,0,0
Howdy there!,1,0,0,0,0
Hi there! there!,1,0,0,0,0
Howdy,1,0,0,0,0
Morning! there!,1,0,0,0,0
"Good day!, what can you do?",1,0,0,0,0
Good evening!,1,0,0,0,0
"Heya, how can I help?",1,0,0,0,0
"Hi, how can I help?",1,0,0,0,0
"Greetings, I need assistance.",1,0,0,0,0
"Hi there!, I need assistance.",1,0,0,0,0
"Sup?, what can you do?",1,0,0,0,0
Hello there!,1,0,0,0,0
Heya!,1,0,0,0,0
"Hey, how can I help?",1,0,0,0,0
"Hello, how can I help?",1,0,0,0,0
Greetings there!,1,0,0,0,0
What's up? there!,1,0,0,0,0
"Greetings, how can I help?",1,0,0,0,0
"Hey, how can I help?",1,0,0,0,0
"Hey, I need assistance.",1,0,0,0,0
"Hi there!, I need assistance.",1,0,0,0,0
What's up?,1,0,0,0,0
Hello,1,0,0,0,0
Howdy,1,0,0,0,0
Yo!!,1,0,0,0,0
Good evening,1,0,0,0,0
Yo! there!,1,0,0,0,0
Yo! there!,1,0,0,0,0
"Morning!, I need assistance.",1,0,0,0,0
Morning! there!,1,0,0,0,0
Hi,1,0,0,0,0
"Good morning, what can you do?",1,0,0,0,0
"Heya, what can you do?",1,0,0,0,0
"Good evening, I need assistance.",1,0,0,0,0
Sup? there!,1,0,0,0,0
What's up?!,1,0,0,0,0
"Hey team!, I need assistance.",1,0,0,0,0
"Sup?, how can I help?",1,0,0,0,0
What's up? there!,1,0,0,0,0
"Howdy, what can you do?",1,0,0,0,0
Howdy,1,0,0,0,0
Hi there!!,1,0,0,0,0
Hello there!,1,0,0,0,0
Good morning!,1,0,0,0,0
Heya there!,1,0,0,0,0
Howdy there!,1,0,0,0,0
Good day!,1,0,0,0,0
Hello!,1,0,0,0,0
Good morning!,1,0,0,0,0
What's up?!,1,0,0,0,0
"What's up?, what can you do?",1,0,0,0,0
What's up?!,1,0,0,0,0
Hey there!,1,0,0,0,0
Good evening!,1,0,0,0,0
"What's up?, how can I help?",1,0,0,0,0
Yo!,1,0,0,0,0
"What's up?, how can I help?",1,0,0,0,0
"Hey, how can I help?",1,0,0,0,0
Hey there!,1,0,0,0,0
Hi there!,1,0,0,0,0
Yo! there!,1,0,0,0,0
Yo!,1,0,0,0,0
What's up?!,1,0,0,0,0
"Good morning, how can I help?",1,0,0,0,0
"Greetings, I need assistance.",1,0,0,0,0
Greetings!,1,0,0,0,0
"Howdy, what can you do?",1,0,0,0,0
"Heya, I need assistance.",1,0,0,0,0
"Hey team!, how can I help?",1,0,0,0,0
Howdy there!,1,0,0,0,0
Good day!,1,0,0,0,0
"What's up?, how can I help?",1,0,0,0,0
Hi,1,0,0,0,0
"Hey, how can I help?",1,0,0,0,0
"Yo!, how can I help?",1,0,0,0,0
"What's up?, how can I help?",1,0,0,0,0
Hello,1,0,0,0,0
"Hi there!, I need assistance.",1,0,0,0,0
Good day!,1,0,0,0,0
Greetings there!,1,0,0,0,0
Good day!,1,0,0,0,0
Hi there!,1,0,0,0,0
Yo! there!,1,0,0,0,0
"Sup?, I need assistance.",1,0,0,0,0
Hello there!,1,0,0,0,0
What's up? there!,1,0,0,0,0
What's up? there!,1,0,0,0,0
Heya there!,1,0,0,0,0
"Hey, I need assistance.",1,0,0,0,0
"Good morning, how can I help?",1,0,0,0,0
"Morning!, what can you do?",1,0,0,0,0
Good day!,1,0,0,0,0
Hey,1,0,0,0,0
"Hello, what can you do?",1,0,0,0,0
Morning! there!,1,0,0,0,0
"Hello, what can you do?",1,0,0,0,0
Hello there!,1,0,0,0,0
"Morning!, what can you do?",1,0,0,0,0
Greetings!,1,0,0,0,0
Heya!,1,0,0,0,0
"Hey, I need assistance.",1,0,0,0,0
Good evening there!,1,0,0,0,0
"Greetings, how can I help?",1,0,0,0,0
Heya,1,0,0,0,0
"Hey, what can you do?",1,0,0,0,0
"Heya, what can you do?",1,0,0,0,0
Greetings,1,0,0,0,0
Yo!!,1,0,0,0,0
Hey team!,1,0,0,0,0
Hi!,1,0,0,0,0
"Heya, I need assistance.",1,0,0,0,0
Yo! there!,1,0,0,0,0
"Hello, I need assistance.",1,0,0,0,0
"Howdy, I need assistance.",1,0,0,0,0
Hello there!,1,0,0,0,0
Good evening!,1,0,0,0,0
"Sup?, what can you do?",1,0,0,0,0
"Howdy, what can you do?",1,0,0,0,0
Hi!,1,0,0,0,0
Howdy there!,1,0,0,0,0
"Hello, I need assistance.",1,0,0,0,0
"Morning!, I need assistance.",1,0,0,0,0
"Hi, how can I help?",1,0,0,0,0
Morning!,1,0,0,0,0
Good evening!,1,0,0,0,0
"Hello, how can I help?",1,0,0,0,0
"Hello, what can you do?",1,0,0,0,0
Good evening there!,1,0,0,0,0
"Hey, I need assistance.",1,0,0,0,0
Hi there!!,1,0,0,0,0
"Hello, I need assistance.",1,0,0,0,0
Good day! there!,1,0,0,0,0
Sup? there!,1,0,0,0,0
What's up? there!,1,0,0,0,0
Greetings there!,1,0,0,0,0
What's up?!,1,0,0,0,0
"Greetings, what can you do?",1,0,0,0,0
"Good day!, how can I help?",1,0,0,0,0
Yo! there!,1,0,0,0,0
"Hey team!, what can you do?",1,0,0,0,0
"What's up?, how can I help?",1,0,0,0,0
Hey team!!,1,0,0,0,0
"Hey team!, how can I help?",1,0,0,0,0
Greetings,1,0,0,0,0
"What's up?, what can you do?",1,0,0,0,0
"Hey, I need assistance.",1,0,0,0,0
Howdy,1,0,0,0,0
Morning!!,1,0,0,0,0
"Hi, I need assistance.",1,0,0,0,0
"Hi there!, what can you do?",1,0,0,0,0
Good morning!,1,0,0,0,0
Hi there!,1,0,0,0,0
Hi there!!,1,0,0,0,0
"Sup?, I need assistance.",1,0,0,0,0
"Good morning, what can you do?",1,0,0,0,0
"Sup?, I need assistance.",1,0,0,0,0
"Hi there!, I need assistance.",1,0,0,0,0
Yo!,1,0,0,0,0
"Hey, what can you do?",1,0,0,0,0
Heya,1,0,0,0,0
Sup?!,1,0,0,0,0
Sup?,1,0,0,0,0
"Morning!, what can you do?",1,0,0,0,0
"Greetings, what can you do?",1,0,0,0,0
"Hi there!, what can you do?",1,0,0,0,0
Hello there!,1,0,0,0,0
"Yo!, what can you do?",1,0,0,0,0
"Hey, how can I help?",1,0,0,0,0
Sup?!,1,0,0,0,0
Hey,1,0,0,0,0
Good morning!,1,0,0,0,0
Howdy,1,0,0,0,0
"Heya, I need assistance.",1,0,0,0,0
Hi,1,0,0,0,0
Good evening there!,1,0,0,0,0
Heya!,1,0,0,0,0
Hey there!,1,0,0,0,0
Hey,1,0,0,0,0
Hey there!,1,0,0,0,0
"Good evening, how can I help?",1,0,0,0,0
Howdy there!,1,0,0,0,0
Hello there!,1,0,0,0,0
"Hi, how can I help?",1,0,0,0,0
"Morning!, I need assistance.",1,0,0,0,0
Good evening,1,0,0,0,0
"Sup?, I need assistance.",1,0,0,0,0
Good morning there!,1,0,0,0,0
"Hey, I need assistance.",1,0,0,0,0
"Hey team!, what can you do?",1,0,0,0,0
Hey team!!,1,0,0,0,0
"Hey, I need assistance.",1,0,0,0,0
"Hello, how can I help?",1,0,0,0,0
"Good day!, I need assistance.",1,0,0,0,0
Howdy!,1,0,0,0,0
Good evening there!,1,0,0,0,0
What's up?!,1,0,0,0,0
"Hello, I need assistance.",1,0,0,0,0
"Hello, how can I help?",1,0,0,0,0
"Hi there!, how can I help?",1,0,0,0,0
"Good morning, I need assistance.",1,0,0,0,0
Good evening there!,1,0,0,0,0
Good evening there!,1,0,0,0,0
"Hey, what can you do?",1,0,0,0,0
Sup?,1,0,0,0,0
Howdy,1,0,0,0,0
Greetings there!,1,0,0,0,0
"Hey, I need assistance.",1,0,0,0,0
Sup?,1,0,0,0,0
"Good day!, what can you do?",1,0,0,0,0
Sup?!,1,0,0,0,0
Good evening there!,1,0,0,0,0
Heya!,1,0,0,0,0
"Hi, I need assistance.",1,0,0,0,0
"Howdy, how can I help?",1,0,0,0,0
Sup? there!,1,0,0,0,0
"Good day!, how can I help?",1,0,0,0,0
Greetings,1,0,0,0,0
Hi there! there!,1,0,0,0,0
